"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/03/2023","AQS","260650018","1","0.3","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/04/2023","AQS","260650018","1","0.3","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/05/2023","AQS","260650018","1","0.6","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/06/2023","AQS","260650018","1","0.9","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/07/2023","AQS","260650018","1","0.3","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/08/2023","AQS","260650018","1","0.2","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/09/2023","AQS","260650018","1","0.4","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/10/2023","AQS","260650018","1","1.2","ppb","1","LANSING / FILLEY STREET","22","92.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/11/2023","AQS","260650018","1","0.5","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/12/2023","AQS","260650018","1","1.1","ppb","1","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/13/2023","AQS","260650018","1","1.1","ppb","1","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/14/2023","AQS","260650018","1","0.7","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/15/2023","AQS","260650018","1","1.2","ppb","1","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/16/2023","AQS","260650018","1","0.9","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/17/2023","AQS","260650018","1","0.8","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/18/2023","AQS","260650018","1","2.2","ppb","3","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/19/2023","AQS","260650018","1","1.3","ppb","1","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/20/2023","AQS","260650018","1","0.4","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/21/2023","AQS","260650018","1","0.5","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/22/2023","AQS","260650018","1","0.4","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/23/2023","AQS","260650018","1","0.8","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/24/2023","AQS","260650018","1","0.4","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/25/2023","AQS","260650018","1","0.4","ppb","0","LANSING / FILLEY STREET","22","92.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/26/2023","AQS","260650018","1","0.5","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/27/2023","AQS","260650018","1","1.5","ppb","1","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/28/2023","AQS","260650018","1","1.2","ppb","1","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/29/2023","AQS","260650018","1","1.2","ppb","1","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/30/2023","AQS","260650018","1","1.7","ppb","1","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/31/2023","AQS","260650018","1","0.6","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/01/2023","AQS","260650018","1","0.6","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/02/2023","AQS","260650018","1","1.6","ppb","1","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/03/2023","AQS","260650018","1","0.4","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/04/2023","AQS","260650018","1","1.4","ppb","1","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/05/2023","AQS","260650018","1","1.2","ppb","1","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/06/2023","AQS","260650018","1","0.7","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/07/2023","AQS","260650018","1","0.4","ppb","0","LANSING / FILLEY STREET","21","88.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/08/2023","AQS","260650018","1","0.3","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/09/2023","AQS","260650018","1","0.4","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/10/2023","AQS","260650018","1","0.6","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/11/2023","AQS","260650018","1","0.4","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/12/2023","AQS","260650018","1","0.3","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/13/2023","AQS","260650018","1","0.3","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/14/2023","AQS","260650018","1","0.7","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/15/2023","AQS","260650018","1","0.4","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/16/2023","AQS","260650018","1","0.2","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/17/2023","AQS","260650018","1","0.3","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/18/2023","AQS","260650018","1","0.4","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/19/2023","AQS","260650018","1","1.1","ppb","1","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/20/2023","AQS","260650018","1","0.8","ppb","0","LANSING / FILLEY STREET","22","92.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/21/2023","AQS","260650018","1","0.8","ppb","0","LANSING / FILLEY STREET","24","100.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/22/2023","AQS","260650018","1","1","ppb","1","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/23/2023","AQS","260650018","1","0.7","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/24/2023","AQS","260650018","1","0.2","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/25/2023","AQS","260650018","1","0.3","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/26/2023","AQS","260650018","1","0.2","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/27/2023","AQS","260650018","1","0.2","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/28/2023","AQS","260650018","1","0.3","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/29/2023","AQS","260650018","1","15.9","ppb","21","LANSING / FILLEY STREET","24","100.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/30/2023","AQS","260650018","1","15.7","ppb","21","LANSING / FILLEY STREET","24","100.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/01/2023","AQS","260650018","1","0.3","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/02/2023","AQS","260650018","1","0.2","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/03/2023","AQS","260650018","1","0.3","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/04/2023","AQS","260650018","1","1","ppb","1","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/05/2023","AQS","260650018","1","1.1","ppb","1","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/06/2023","AQS","260650018","1","0.2","ppb","0","LANSING / FILLEY STREET","22","92.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/07/2023","AQS","260650018","1","0.3","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/08/2023","AQS","260650018","1","0.5","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/09/2023","AQS","260650018","1","0.3","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/10/2023","AQS","260650018","1","0.4","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/11/2023","AQS","260650018","1","0.8","ppb","0","LANSING / FILLEY STREET","22","92.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/12/2023","AQS","260650018","1","0.6","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/13/2023","AQS","260650018","1","0.2","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/14/2023","AQS","260650018","1","0.5","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/15/2023","AQS","260650018","1","0.2","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/16/2023","AQS","260650018","1","0.3","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/17/2023","AQS","260650018","1","0.5","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/18/2023","AQS","260650018","1","0.4","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/19/2023","AQS","260650018","1","0.4","ppb","0","LANSING / FILLEY STREET","20","83.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/20/2023","AQS","260650018","1","0.5","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/21/2023","AQS","260650018","1","0.1","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/22/2023","AQS","260650018","1","0.2","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/23/2023","AQS","260650018","1","0.2","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/24/2023","AQS","260650018","1","0.3","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/25/2023","AQS","260650018","1","0.2","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/26/2023","AQS","260650018","1","0.8","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/27/2023","AQS","260650018","1","0.1","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/28/2023","AQS","260650018","1","0.2","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/29/2023","AQS","260650018","1","0.2","ppb","0","LANSING / FILLEY STREET","23","96.0000","42401","Sulfur dioxide","060","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
