"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/21/2023","AQS","260170014","1","7.1","ug/m3 LC","39","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"05/22/2023","AQS","260170014","1","11","ug/m3 LC","55","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"05/23/2023","AQS","260170014","1","13","ug/m3 LC","58","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"05/24/2023","AQS","260170014","1","6.7","ug/m3 LC","37","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"05/25/2023","AQS","260170014","1","3.5","ug/m3 LC","19","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"05/26/2023","AQS","260170014","1","8","ug/m3 LC","44","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"05/27/2023","AQS","260170014","1","10.6","ug/m3 LC","54","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"05/28/2023","AQS","260170014","1","10.3","ug/m3 LC","53","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"05/29/2023","AQS","260170014","1","8.4","ug/m3 LC","47","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"05/30/2023","AQS","260170014","1","12.5","ug/m3 LC","57","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"05/31/2023","AQS","260170014","1","10.2","ug/m3 LC","53","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/01/2023","AQS","260170014","1","11.8","ug/m3 LC","56","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/02/2023","AQS","260170014","1","12.2","ug/m3 LC","57","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/03/2023","AQS","260170014","1","35.6","ug/m3 LC","101","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/04/2023","AQS","260170014","1","13.6","ug/m3 LC","59","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/05/2023","AQS","260170014","1","23.5","ug/m3 LC","78","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/06/2023","AQS","260170014","1","31.4","ug/m3 LC","93","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/07/2023","AQS","260170014","1","40.7","ug/m3 LC","114","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/08/2023","AQS","260170014","1","23.4","ug/m3 LC","78","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/09/2023","AQS","260170014","1","24.7","ug/m3 LC","80","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/10/2023","AQS","260170014","1","15.4","ug/m3 LC","63","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/11/2023","AQS","260170014","1","7.7","ug/m3 LC","43","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/12/2023","AQS","260170014","1","6.8","ug/m3 LC","38","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/13/2023","AQS","260170014","1","8","ug/m3 LC","44","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/14/2023","AQS","260170014","1","8","ug/m3 LC","44","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/15/2023","AQS","260170014","1","9","ug/m3 LC","50","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/16/2023","AQS","260170014","1","24.8","ug/m3 LC","80","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/17/2023","AQS","260170014","1","14.3","ug/m3 LC","61","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/18/2023","AQS","260170014","1","15.6","ug/m3 LC","63","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/19/2023","AQS","260170014","1","20.1","ug/m3 LC","71","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/20/2023","AQS","260170014","1","12","ug/m3 LC","56","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/21/2023","AQS","260170014","1","10.2","ug/m3 LC","53","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/22/2023","AQS","260170014","1","18.6","ug/m3 LC","69","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/23/2023","AQS","260170014","1","8.8","ug/m3 LC","49","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/24/2023","AQS","260170014","1","12.9","ug/m3 LC","58","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/25/2023","AQS","260170014","1","11.8","ug/m3 LC","56","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/26/2023","AQS","260170014","1","4.8","ug/m3 LC","27","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/27/2023","AQS","260170014","1","113.5","ug/m3 LC","192","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/28/2023","AQS","260170014","1","62.4","ug/m3 LC","156","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/29/2023","AQS","260170014","1","90.5","ug/m3 LC","176","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"06/30/2023","AQS","260170014","1","50.5","ug/m3 LC","138","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/01/2023","AQS","260170014","1","18.7","ug/m3 LC","69","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/02/2023","AQS","260170014","1","11.2","ug/m3 LC","55","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/03/2023","AQS","260170014","1","11.6","ug/m3 LC","56","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/04/2023","AQS","260170014","1","17.7","ug/m3 LC","67","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/05/2023","AQS","260170014","1","16.5","ug/m3 LC","65","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/06/2023","AQS","260170014","1","4.9","ug/m3 LC","27","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/07/2023","AQS","260170014","1","7.3","ug/m3 LC","41","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/08/2023","AQS","260170014","1","9","ug/m3 LC","50","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/09/2023","AQS","260170014","1","6","ug/m3 LC","33","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/10/2023","AQS","260170014","1","9.2","ug/m3 LC","51","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/11/2023","AQS","260170014","1","6.7","ug/m3 LC","37","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/12/2023","AQS","260170014","1","3","ug/m3 LC","17","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/13/2023","AQS","260170014","1","3.4","ug/m3 LC","19","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/14/2023","AQS","260170014","1","5.2","ug/m3 LC","29","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/15/2023","AQS","260170014","1","5.6","ug/m3 LC","31","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/16/2023","AQS","260170014","1","20.8","ug/m3 LC","73","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/17/2023","AQS","260170014","1","6.3","ug/m3 LC","35","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/18/2023","AQS","260170014","1","3.8","ug/m3 LC","21","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/19/2023","AQS","260170014","1","6.8","ug/m3 LC","38","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/20/2023","AQS","260170014","1","7.3","ug/m3 LC","41","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/21/2023","AQS","260170014","1","8.5","ug/m3 LC","47","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/22/2023","AQS","260170014","1","10.1","ug/m3 LC","53","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/23/2023","AQS","260170014","1","8","ug/m3 LC","44","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/24/2023","AQS","260170014","1","16.1","ug/m3 LC","64","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/25/2023","AQS","260170014","1","29.8","ug/m3 LC","90","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/26/2023","AQS","260170014","1","28.9","ug/m3 LC","88","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
"07/27/2023","AQS","260170014","1","15.8","ug/m3 LC","63","JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","13020","Bay City, MI","26","Michigan","017","Bay","43.5713906134716","-83.8907206820599"
