"Date","Source","Site ID","POC","Daily Mean Pb Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/06/2023","AQS","261630033","2","0.004","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"05/12/2023","AQS","261630033","2","0.012","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"05/24/2023","AQS","261630033","2","0.019","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"06/05/2023","AQS","261630033","2","0.024","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"06/17/2023","AQS","261630033","2","0.005","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"06/29/2023","AQS","261630033","2","0.007","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"07/11/2023","AQS","261630033","2","0.014","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"07/23/2023","AQS","261630033","2","0.005","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"08/04/2023","AQS","261630033","2","0.007","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"08/28/2023","AQS","261630033","2","0.01","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"08/30/2023","AQS","261630033","2","0.01","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"09/09/2023","AQS","261630033","2","0.011","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"09/21/2023","AQS","261630033","2","0.01","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"10/03/2023","AQS","261630033","2","0.014","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"10/15/2023","AQS","261630033","2","0.001","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"10/27/2023","AQS","261630033","2","0.006","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"11/08/2023","AQS","261630033","2","0.002","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"11/20/2023","AQS","261630033","2","0.005","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"12/02/2023","AQS","261630033","2","0.003","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"12/14/2023","AQS","261630033","2","0.01","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"12/26/2023","AQS","261630033","2","0.004","ug/m3 LC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.306666","-83.148889"
"01/12/2023","AQS","261630097","1","0.005","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"01/15/2023","AQS","261630097","1","0.006","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"01/18/2023","AQS","261630097","1","0.002","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"01/24/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"01/30/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"02/05/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"02/11/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"02/17/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"03/01/2023","AQS","261630097","1","0.003","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"03/04/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"03/07/2023","AQS","261630097","1","0.002","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"03/13/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"03/19/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"03/25/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"03/31/2023","AQS","261630097","1","0.002","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"04/06/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"04/12/2023","AQS","261630097","1","0.003","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"04/18/2023","AQS","261630097","1","0.002","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"04/24/2023","AQS","261630097","1","0.002","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"04/30/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"05/06/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"05/12/2023","AQS","261630097","1","0.005","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"05/18/2023","AQS","261630097","1","0.006","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"05/24/2023","AQS","261630097","1","0.006","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"05/30/2023","AQS","261630097","1","0.004","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"06/05/2023","AQS","261630097","1","0.013","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"06/11/2023","AQS","261630097","1","0.006","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"06/17/2023","AQS","261630097","1","0.003","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"06/23/2023","AQS","261630097","1","0.004","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"06/29/2023","AQS","261630097","1","0.003","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"07/05/2023","AQS","261630097","1","0.003","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"07/11/2023","AQS","261630097","1","0.003","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"07/17/2023","AQS","261630097","1","0.002","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"07/23/2023","AQS","261630097","1","0.003","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"07/29/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"08/04/2023","AQS","261630097","1","0.002","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"08/12/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"08/16/2023","AQS","261630097","1","0.002","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"08/22/2023","AQS","261630097","1","0.02","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"08/28/2023","AQS","261630097","1","0.004","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"09/03/2023","AQS","261630097","1","0.003","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"09/09/2023","AQS","261630097","1","0.003","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"09/15/2023","AQS","261630097","1","0.004","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"09/21/2023","AQS","261630097","1","0.003","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"09/27/2023","AQS","261630097","1","0.002","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"10/03/2023","AQS","261630097","1","0.006","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"10/09/2023","AQS","261630097","1","0.002","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"10/15/2023","AQS","261630097","1","0","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"10/21/2023","AQS","261630097","1","0.002","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"10/27/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"11/02/2023","AQS","261630097","1","0.002","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"11/08/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"11/14/2023","AQS","261630097","1","0.003","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"11/20/2023","AQS","261630097","1","0.004","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"11/26/2023","AQS","261630097","1","0.003","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"12/02/2023","AQS","261630097","1","0.002","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"12/08/2023","AQS","261630097","1","0.002","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"12/14/2023","AQS","261630097","1","0.003","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"12/20/2023","AQS","261630097","1","0.002","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"12/26/2023","AQS","261630097","1","0.001","ug/m3 LC",".","NMH48217 NEW MT HERMAN CHURCH","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.2616692","-83.1578933"
"01/06/2023","AQS","261630098","1","0.004","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"01/12/2023","AQS","261630098","1","0.005","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"01/18/2023","AQS","261630098","1","0.008","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"01/24/2023","AQS","261630098","1","0.004","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"01/30/2023","AQS","261630098","1","0.002","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"02/05/2023","AQS","261630098","1","0.002","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"02/11/2023","AQS","261630098","1","0.005","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"02/17/2023","AQS","261630098","1","0.003","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"02/23/2023","AQS","261630098","1","0.002","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/01/2023","AQS","261630098","1","0.005","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/07/2023","AQS","261630098","1","0.006","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/13/2023","AQS","261630098","1","0.002","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/19/2023","AQS","261630098","1","0.003","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/25/2023","AQS","261630098","1","0.002","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"03/31/2023","AQS","261630098","1","0.003","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/06/2023","AQS","261630098","1","0.006","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/12/2023","AQS","261630098","1","0.015","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/18/2023","AQS","261630098","1","0.005","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/24/2023","AQS","261630098","1","0.005","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"04/30/2023","AQS","261630098","1","0.001","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"05/06/2023","AQS","261630098","1","0.005","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"05/12/2023","AQS","261630098","1","0.019","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"05/18/2023","AQS","261630098","1","0.028","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"05/24/2023","AQS","261630098","1","0.035","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"05/30/2023","AQS","261630098","1","0.01","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/05/2023","AQS","261630098","1","0.021","ug/m3 LC",".","DP4th - Detroit Police 4th Precinct (GHIB)","1","100.0000","14129","Lead (TSP) LC","189","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
