"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"11/09/2023","AQS","261130001","1","1","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/10/2023","AQS","261130001","1","1","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/11/2023","AQS","261130001","1","0.7","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/12/2023","AQS","261130001","1","1.7","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/13/2023","AQS","261130001","1","1.9","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/14/2023","AQS","261130001","1","1.9","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/15/2023","AQS","261130001","1","4","ppb","4","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/16/2023","AQS","261130001","1","3.5","ppb","3","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/17/2023","AQS","261130001","1","1.8","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/18/2023","AQS","261130001","1","1.5","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/19/2023","AQS","261130001","1","1.3","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/20/2023","AQS","261130001","1","0.6","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/21/2023","AQS","261130001","1","3.3","ppb","3","LOCATED ABOUT 1/4 MILE WEST OF SITE","20","83.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/22/2023","AQS","261130001","1","1.3","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/23/2023","AQS","261130001","1","1.4","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/24/2023","AQS","261130001","1","0.6","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/25/2023","AQS","261130001","1","3.7","ppb","3","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/26/2023","AQS","261130001","1","2.9","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/27/2023","AQS","261130001","1","1.1","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/28/2023","AQS","261130001","1","2","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/29/2023","AQS","261130001","1","3.9","ppb","3","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"11/30/2023","AQS","261130001","1","5.4","ppb","5","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/01/2023","AQS","261130001","1","4.8","ppb","4","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/02/2023","AQS","261130001","1","1.9","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/03/2023","AQS","261130001","1","1.2","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/04/2023","AQS","261130001","1","0.9","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/05/2023","AQS","261130001","1","0.9","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","19","79.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/06/2023","AQS","261130001","1","4.8","ppb","4","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/07/2023","AQS","261130001","1","4.9","ppb","4","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/08/2023","AQS","261130001","1","5.7","ppb","5","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/09/2023","AQS","261130001","1","4.4","ppb","4","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/10/2023","AQS","261130001","1","0.8","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/11/2023","AQS","261130001","1","2.1","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/12/2023","AQS","261130001","1","4.6","ppb","4","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/13/2023","AQS","261130001","1","1.5","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/14/2023","AQS","261130001","1","4.2","ppb","4","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/15/2023","AQS","261130001","1","4.2","ppb","4","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/16/2023","AQS","261130001","1","7.1","ppb","7","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/17/2023","AQS","261130001","1","5.3","ppb","5","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/18/2023","AQS","261130001","1","1.5","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/19/2023","AQS","261130001","1","5.9","ppb","5","LOCATED ABOUT 1/4 MILE WEST OF SITE","19","79.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/20/2023","AQS","261130001","1","3.6","ppb","3","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/21/2023","AQS","261130001","1","5.4","ppb","5","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/22/2023","AQS","261130001","1","5.4","ppb","5","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/23/2023","AQS","261130001","1","6.3","ppb","6","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/24/2023","AQS","261130001","1","2.8","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/25/2023","AQS","261130001","1","3.6","ppb","3","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/26/2023","AQS","261130001","1","2.3","ppb","2","LOCATED ABOUT 1/4 MILE WEST OF SITE","21","88.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/27/2023","AQS","261130001","1","1.3","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","19","79.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/28/2023","AQS","261130001","1","1.5","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/29/2023","AQS","261130001","1","1","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/30/2023","AQS","261130001","1","0.6","ppb","0","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"12/31/2023","AQS","261130001","1","1.4","ppb","1","LOCATED ABOUT 1/4 MILE WEST OF SITE","23","96.0000","42602","Nitrogen dioxide (NO2)","074","15620","Cadillac, MI","26","Michigan","113","Missaukee","44.3105554203758","-84.8918653238824"
"01/01/2023","AQS","261630015","1","22.6","ppb","21","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/02/2023","AQS","261630015","1","28.9","ppb","26","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/03/2023","AQS","261630015","1","30.9","ppb","28","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/04/2023","AQS","261630015","1","26.7","ppb","25","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/05/2023","AQS","261630015","1","19.4","ppb","18","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/06/2023","AQS","261630015","1","18.3","ppb","17","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/07/2023","AQS","261630015","1","25","ppb","24","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/08/2023","AQS","261630015","1","31.4","ppb","29","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/09/2023","AQS","261630015","1","25.2","ppb","24","DETROIT-SOUTHWEST (DET-SW)","19","79.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/10/2023","AQS","261630015","1","36.7","ppb","34","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/11/2023","AQS","261630015","1","34.7","ppb","32","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/12/2023","AQS","261630015","1","22.9","ppb","21","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/13/2023","AQS","261630015","1","12.6","ppb","11","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/14/2023","AQS","261630015","1","52.2","ppb","49","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/15/2023","AQS","261630015","1","46.6","ppb","43","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/16/2023","AQS","261630015","1","26.2","ppb","25","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/17/2023","AQS","261630015","1","19.5","ppb","18","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/18/2023","AQS","261630015","1","23.6","ppb","22","DETROIT-SOUTHWEST (DET-SW)","19","79.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/19/2023","AQS","261630015","1","28.1","ppb","26","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/20/2023","AQS","261630015","1","23.5","ppb","22","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/21/2023","AQS","261630015","1","14.1","ppb","13","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/22/2023","AQS","261630015","1","40.4","ppb","38","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/23/2023","AQS","261630015","1","23.8","ppb","22","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/24/2023","AQS","261630015","1","27.3","ppb","25","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/25/2023","AQS","261630015","1","49.3","ppb","46","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/26/2023","AQS","261630015","1","23.6","ppb","22","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/27/2023","AQS","261630015","1","16.5","ppb","15","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/28/2023","AQS","261630015","1","26.6","ppb","25","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
"01/29/2023","AQS","261630015","1","30.6","ppb","28","DETROIT-SOUTHWEST (DET-SW)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.302778","-83.106667"
